company,year,PROFIT,INTEREST,GAS,ROE,EPS,BPS,PER,PBR,PSR,DR,ASSET,SALES,OPERATION_PROFIT,CASH_FLOW
한솔로지스틱스,2012,0.5961973743775464,2.78,19.79,5.34,113.22,2203.6,32.81222,1.68588,0.41008,93.65,204757096.63,434698631.33,12030380.43,11797230.33
세하,2012,-0.14566577301161754,2.78,19.79,73.33,1041.83,2018.97,1.17582,0.60675,0.29919,184.74,240582996.36,171017819.51,-8662490.22,49640455.44
코아스,2012,-0.09854851031321621,2.78,19.79,0.83,15.83,1866.24,62.60265,0.53101,0.27759,144.91,103422937.13,76689973.26,2608280.05,1847441.0
대호에이엘,2012,-0.055946791862284795,2.78,19.79,6.5,86.59,1282.67,27.25488,1.83991,0.424,349.32,143805042.74,151031966.72,4497409.31,7209521.84
경인전자,2012,0.1567612186702687,2.78,19.79,2.04,731.53,38417.78,18.31777,0.3488,0.47631,11.86,63740263.32,44190721.2,2081764.01,1820368.26
한솔PNS,2012,0.5047821466524973,2.78,19.79,1.28,17.42,1395.19,50.57405,0.63146,0.13484,172.9,99178836.58,170192337.08,-897732.43,2431733.78
일정실업,2012,0.34484396200814116,2.78,19.79,9.51,3957.86,42250.87,3.71413,0.34792,0.18257,52.88,77512873.46,96618607.79,4106086.0,7504515.83
진양화학,2012,0.12943262411347511,2.78,19.79,10.2,209.87,2118.51,8.3385,0.82605,0.32621,59.54,40559493.66,64375839.62,3166014.57,3505192.29
한국주강,2012,-0.08588813479990642,2.78,19.79,6.52,418.04,6386.69,9.9512,0.65135,1.0043,6.68,76068478.64,46845155.54,213466.75,6089762.15
태원물산,2012,-0.033676703645007966,2.78,19.79,4.96,199.63,4175.68,10.94525,0.52327,0.35586,52.71,45085790.71,44576843.99,948919.72,1910221.72
청호컴넷,2012,0.2577447335811649,2.78,19.79,9.81,1316.8,14852.57,5.21719,0.46255,0.57256,37.57,115369802.96,73268595.03,-11905824.67,12354386.43
하이트론,2012,0.09720200549894864,2.78,19.79,0.41,42.35,13106.18,133.17591,0.43033,0.26679,52.49,87699732.18,116920179.88,-2175246.77,2093437.31
신화실업,2012,-0.014240383871217399,2.78,19.79,1.44,472.98,32976.25,26.32247,0.37754,0.16251,133.0,93345534.84,93073416.7,3472698.21,1606773.8
진양폴리,2012,0.16227801592161661,2.78,19.79,7.39,127.48,1719.27,12.66865,0.93935,0.74444,39.13,23919760.57,21694188.0,1714430.87,1640926.14
삼성전자,2013,-0.09596781361119222,2.671,-18.96,22.45,175282.02,892044.8,7.82739,1.53804,1.02068,42.7,214075018000.0,228692667000.0,36785013000.0,46266628000.0
SK하이닉스,2013,0.4602817090799072,2.671,-18.96,25.19,4044.59,18399.36,9.09857,2.00007,1.84506,59.16,20797298000.0,14165102000.0,3379785000.0,5950991000.0
현대차,2013,-0.03514820453120804,2.671,-18.96,17.21,29921.1,185862.83,7.90412,1.27244,0.77331,135.8,133421479000.0,87307636000.0,8315497000.0,11093172000.0
LG화학,2013,-0.11407462707590887,2.671,-18.96,11.3,17130.82,157137.03,17.48311,1.90598,0.95634,48.79,17446464000.0,23143612000.0,1743044000.0,2311201000.0
POSCO,2013,-0.06632516160507373,2.671,-18.96,3.07,15786.74,500364.08,20.68191,0.65252,0.46014,84.31,84455406685.16,61864649858.92,2996133864.0,4061946298.41
삼성생명,2013,0.01337085882793665,2.671,-18.96,2.86,2934.82,99244.63,35.43659,1.04792,1.07747,913.85,192939383000.0,12567384000.0,542608000.0,717326000.0
NAVER,2013,0.9688391632948685,2.671,-18.96,112.18,45425.48,64164.51,15.93819,11.2835,13.38656,82.86,2697746840.24,2259138612.46,506538817.83,2029158031.41
현대모비스,2013,-0.007321700083838922,2.671,-18.96,18.24,35148.78,207676.31,8.35022,1.41326,0.83543,70.5,34430309000.0,34198594000.0,2924404000.0,3983420000.0
한국전력,2013,0.35295091191949957,2.671,-18.96,0.34,93.48,79445.5,371.73727,0.43741,0.41283,202.28,155527334000.0,54037795000.0,1518965000.0,7452386000.0
KB금융,2013,0.011699949477490978,2.671,-18.96,5.02,3291.05,67250.32,12.83785,0.62825,0.72236,1024.49,292167598000.0,12356930000.0,2026992000.0,1558360000.0
신한지주,2013,0.13999226829032563,2.671,-18.96,6.99,3912.18,56744.64,12.09045,0.83356,0.99086,942.67,311290553000.0,12591322000.0,2631999000.0,2218307000.0
SK텔레콤,2013,0.1909121471830677,2.671,-18.96,11.91,20297.85,193100.72,11.33125,1.19109,1.11863,87.6,26576515000.0,16602054000.0,2011109000.0,4468748000.0
SK,2013,0.6740026491047693,2.671,-18.96,8.54,4045.12,60725.48,33.37355,2.22312,2.93255,111.65,5292929774.74,2301754740.01,225192922.33,255931923.46
SK이노베이션,2013,-0.29566356574785957,2.671,-18.96,4.68,7788.8,170471.4,18.16711,0.83005,0.2008,108.62,35288869208.0,66039305377.0,1406417818.0,1399197723.0
LG생활건강,2013,-0.11081682400080906,2.671,-18.96,26.62,20166.31,83516.37,27.17403,6.56159,2.2443,132.83,3435103838.17,4326255199.31,496411685.63,467542292.4
아모레퍼시픽,2013,0.7861482636976367,2.671,-18.96,10.89,38827.82,370316.34,25.75473,2.70039,2.22604,32.46,3401848939.92,3100413235.74,369838194.38,391547302.47
KT&G,2013,0.12983995195947884,2.671,-18.96,10.59,4156.58,40890.86,17.92339,1.82192,2.67637,31.86,7074958369.75,3821695792.91,1013349486.43,748004344.73
LG전자,2013,-0.08473825503355703,2.671,-18.96,1.75,977.52,65165.33,69.66609,1.04503,0.21692,179.98,35528064000.0,56772302000.0,1249011000.0,2104933000.0
삼성SDI,2013,-0.048217906722820114,2.671,-18.96,1.96,2768.31,159932.7,58.51946,1.01293,2.22915,39.95,10555670889.39,3428462196.31,-11317091.61,561178723.11
LG,2013,-0.02544387833873707,2.671,-18.96,7.03,5095.29,66859.97,12.56062,0.95722,1.14864,36.72,16550177000.0,9799213000.0,1153922000.0,1220021000.0
하나금융지주,2013,0.01582530985690722,2.671,-18.96,4.82,3361.32,69342.66,13.06035,0.63309,0.47852,1313.09,295188639000.0,10534899000.0,1165010000.0,1433419000.0
S-Oil,2013,-0.3443132828167593,2.671,-18.96,5.4,2483.94,45931.96,29.79138,1.61108,0.27693,122.65,11920735000.0,31158528000.0,366044000.0,657468000.0
기아차,2013,-0.035341034103410385,2.671,-18.96,20.58,9416.39,50027.28,5.9577,1.12139,0.47777,78.63,36182040000.0,47597897000.0,3177100000.0,5018383000.0
삼성화재,2013,0.1320816822054367,2.671,-18.96,6.11,10124.47,170919.77,25.58159,1.51533,0.83747,526.76,49441984192.91,13244524840.69,681198309.5,591301509.7
롯데케미칼,2013,-0.1075489008398931,2.671,-18.96,4.62,8400.22,182524.97,27.61832,1.27106,0.48372,69.79,10687663571.0,16438935362.78,487422718.95,794956527.9
아모레G,2013,1.0428360601511413,2.671,-18.96,9.41,19768.99,254802.64,23.52169,1.82494,0.98432,25.91,4921856147.83,3895390625.78,469750588.56,319928487.93
LG디스플레이,2013,0.07896608120600157,2.671,-18.96,3.98,1190.89,29655.41,21.2866,0.85482,0.33554,101.12,21715284000.0,27033035000.0,1163314000.0,4260636000.0
카카오,2013,0.25178686735988953,2.671,-18.96,17.62,4531.85,13071.79,18.53548,6.42605,5.40009,22.53,217200419.04,210775881.78,65852344.13,68142457.14
엔씨소프트,2013,0.021395076201641272,2.671,-18.96,14.56,7245.48,56765.26,34.29724,4.37768,7.19599,27.68,1479521681.93,756655650.6,205235211.16,194163744.79
고려아연,2013,0.17185189777288712,2.671,-18.96,10.89,23745.47,224494.4,13.39203,1.41652,1.24554,18.21,5120964732.59,4817733928.58,598609229.86,594709844.69
기업은행,2013,0.1898132710903635,2.671,-18.96,6.02,1428.75,22602.56,8.50394,0.53755,0.51027,1373.3,212582797000.0,8694129000.0,1142442000.0,1038291000.0
현대중공업,2013,-0.2423704455152591,2.671,-18.96,0.77,3667.18,245395.44,70.0811,1.04729,0.36045,179.59,53204971621.0,54188096316.0,801983016.0,1259853518.0
삼성전기,2013,-0.311802942182689,2.671,-18.96,8.41,4255.63,53812.09,17.15375,1.35657,0.6861,68.75,7185342977.58,8256578863.06,463964695.51,949495798.01
강원랜드,2013,0.05732754399138118,2.671,-18.96,12.17,1391.04,12580.43,22.24954,2.46017,4.86412,23.21,3102036846.2,1361286597.62,388041305.0,374137811.28
코웨이,2013,0.45880633110144564,2.671,-18.96,28.4,3177.64,13535.34,20.89601,4.90568,2.4175,77.26,1667858723.45,2118341565.04,339032347.92,443282872.95
현대제철,2013,-0.08718997698798259,2.671,-18.96,6.08,8102.0,113275.97,10.65169,0.76186,0.54461,120.88,29520275369.78,13532755009.37,762603055.02,1406392997.6
한온시스템,2013,0.41031645764644264,2.671,-18.96,20.95,2776.25,13995.01,13.95768,2.76884,0.7972,91.7,2953898412.47,5189355950.03,363535057.51,458324644.32
한미사이언스,2013,0.14944803958888464,2.671,-18.96,2.39,184.02,8192.74,68.74253,1.54405,2.98748,41.74,579822997.66,220395816.01,6822633.02,10657406.84
이마트,2013,0.048243031016882654,2.671,-18.96,7.43,16761.51,235709.43,15.89952,1.13063,0.56991,94.86,13051829830.49,13035263107.98,735103988.37,861487778.79
한국타이어,2013,0.05026037846560061,2.671,-18.96,20.57,5957.02,31633.69,10.18966,1.91884,1.06365,98.18,7776713390.84,7069237652.71,1031006495.44,1150915973.36
한화생명,2013,0.01762430147585614,2.671,-18.96,5.06,408.97,8263.51,18.55882,0.9185,0.63064,1079.02,82371484984.23,6412108505.64,487994605.93,425737302.09
한미약품,2013,-0.2742126173684717,2.671,-18.96,11.59,5305.24,49584.28,21.39394,2.28903,1.28731,90.29,880869228.72,730133509.6,61895244.57,71021948.39
롯데쇼핑,2013,-0.15800419651102182,2.671,-18.96,5.4,25047.92,515186.34,16.12908,0.78418,0.45077,130.26,38972565738.4,28211702493.75,1485260918.09,1609334595.9
CJ,2013,0.2145579016826129,2.671,-18.96,3.8,5154.34,109070.59,22.60231,1.06812,0.17935,157.22,22123704854.0,18851698863.0,786067040.0,1289917351.0
LG유플러스,2013,-0.027948003714020397,2.671,-18.96,7.19,640.07,9209.4,16.79504,1.16729,0.40991,192.72,11775047000.0,11450300000.0,542129000.0,1594107000.0
GS,2013,-0.22915922808807276,2.671,-18.96,5.96,3778.39,69429.44,15.16519,0.8253,0.56623,70.2,12636266000.0,9583193000.0,552130000.0,357814000.0
CJ제일제당,2013,0.10179854179558223,2.671,-18.96,1.42,8088.96,206951.65,34.2442,1.33848,0.36827,170.22,13004490092.0,10847718244.0,345479026.0,498030485.0
현대글로비스,2013,0.3270268916821073,2.671,-18.96,22.63,12834.16,62235.63,17.99884,3.7117,0.67353,117.21,5069219085.18,12861255452.69,636909385.5,561445204.91
한국항공우주,2013,0.2849094122845779,2.671,-18.96,4.08,371.84,9275.72,77.99053,3.12644,1.42531,115.82,1951527222.58,1983266289.39,70729211.26,114607840.85
한화케미칼,2013,-0.12177102707170906,2.671,-18.96,-1.76,58.82,28692.12,366.37198,0.75108,0.38445,187.36,12807062089.62,7863554072.03,97894084.63,397954424.66
삼성중공업,2013,-0.25282647442206907,2.671,-18.96,11.36,2736.93,28145.57,13.90244,1.3519,0.59248,198.11,17427146525.23,14834500941.59,914214285.26,914259442.41
롯데지주,2013,0.13266155685667358,2.671,-18.96,1.91,35688.79,1982994.86,53.57425,0.9642,1.37511,49.41,4432215355.83,1976367369.23,91537059.92,138319954.22
DB손해보험,2013,0.16921722359649483,2.671,-18.96,8.89,3814.46,38752.08,14.73341,1.45024,0.38328,960.74,30313490065.31,8547607519.85,371836077.75,382363691.57
삼성카드,2013,0.08181250974886911,2.671,-18.96,4.5,2358.32,53589.69,15.85875,0.6979,1.52197,167.0,16560926259.7,2186738045.0,361049271.41,368220547.32
LG이노텍,2013,0.3282515652081639,2.671,-18.96,1.2,770.47,65302.79,108.63499,1.28172,0.2718,247.88,4581270748.66,6211515631.21,136150073.0,544858015.31
NH투자증권,2013,-0.11800645893340311,2.671,-18.96,0.46,73.51,15866.04,130.45844,0.60444,0.66331,769.8,29985901000.0,419293000.0,22410000.0,41414000.0
KCC,2013,0.5973651219687306,2.671,-18.96,4.95,23557.88,492764.03,19.88719,0.95076,1.52445,38.45,7051729095.9,3233043061.12,231742876.9,405216226.71
한샘,2013,1.843121354832673,2.671,-18.96,25.62,2606.79,13423.55,19.29576,3.74715,1.17559,91.54,506202071.85,1006945858.14,79816568.76,69387791.11
한국금융지주,2013,0.056267013847792535,2.671,-18.96,2.2,1054.2,44047.22,38.70233,0.92628,0.82221,695.68,21215645751.76,475350816.05,78378056.98,85126698.26
현대건설,2013,-0.10212497574228607,2.671,-18.96,10.1,3957.4,43269.66,15.33835,1.40283,0.4884,185.66,14666501000.0,13852042000.0,704097000.0,534334000.0
현대해상,2013,-0.059442025479761296,2.671,-18.96,10.01,2333.75,22975.07,13.92608,1.41458,0.2771,1095.28,24536084689.82,8419771825.07,300585097.39,254635768.34
에스원,2013,0.19242057879769447,2.671,-18.96,10.67,2119.05,25332.16,35.29884,2.95277,2.23085,36.82,1154080547.68,1274104352.02,130897195.19,184854699.6
삼성증권,2013,-0.10510851283713951,2.671,-18.96,0.69,144.36,44505.07,305.13993,0.98977,1.59079,497.46,20535582372.74,454493859.26,-392293.48,48272190.53
호텔신라,2013,0.5820283744897277,2.671,-18.96,1.58,270.25,17062.41,246.06846,3.89746,1.15803,152.31,1712070637.08,2296998372.6,86566557.0,61928641.59
한화,2013,-0.11039399184439813,2.671,-18.96,2.1,1723.33,57276.37,22.74666,0.6844,0.07636,951.62,113322609673.0,38724968314.0,863732422.0,812247330.0
BNK금융지주,2013,0.04371512963570723,2.671,-18.96,8.9,1574.69,18104.33,10.16073,0.88377,0.97826,1202.93,46916890811.02,2117574023.75,412738282.04,341633100.86
메리츠종금증권,2013,0.8691650230111769,2.671,-18.96,7.25,166.71,2340.01,10.49727,0.74786,0.63932,1115.4,8683732053.51,218587114.61,68248589.21,66705843.27
동서,2013,-0.24559138049311968,2.671,-18.96,13.12,1240.48,9913.96,13.58345,1.69962,3.57155,10.86,1112784980.65,470368827.25,50960346.37,130122093.83
GS리테일,2013,-0.14852257692438176,2.671,-18.96,7.58,1546.06,20969.08,18.11055,1.3353,0.45789,78.38,2880089785.92,4708561835.83,155049771.02,290981347.63
오뚜기,2013,0.4161708520126328,2.671,-18.96,13.18,26557.39,216534.03,14.98641,1.83805,0.79223,62.71,1206220349.83,1728175159.25,105075721.36,118913547.66
메리츠화재,2013,0.013943619278569352,2.671,-18.96,12.54,1310.84,10381.25,11.55747,1.45936,0.355,959.86,11052627578.24,3717754210.08,174777104.36,167628880.61
녹십자,2013,-0.043320391939360325,2.671,-18.96,9.45,6200.81,71622.0,20.07802,1.73829,1.58393,31.55,1104264800.88,888168207.11,78808461.43,88490968.51
신세계,2013,-0.04353207626672284,2.671,-18.96,6.04,16009.73,245179.09,15.77166,1.02986,1.01813,124.29,7499974642.01,2441636907.12,306389937.55,331257691.2
유한양행,2013,-0.039127642522384765,2.671,-18.96,7.16,7591.82,119850.28,24.63177,1.56028,2.25697,23.26,1513968939.0,943609130.8,61839789.84,105364572.63
두산,2013,-0.07872760457406791,2.671,-18.96,1.61,4703.06,124713.67,29.66154,1.11856,0.16954,244.07,31166041855.08,21616060701.26,1135178594.63,756690155.1
메리츠금융지주,2013,0.6448211701467852,2.671,-18.96,7.06,627.74,8364.0,10.81658,0.81181,0.14992,878.75,21107485158.31,462811601.73,200120779.44,291605701.22
제일기획,2013,-0.08164259048855704,2.671,-18.96,14.95,856.56,7815.74,32.10516,3.51854,1.1677,154.96,1704530968.52,2709281436.38,129986588.57,126048332.71
LS,2013,-0.093890609664385,2.671,-18.96,5.6,3820.37,77442.98,21.17596,1.04464,0.22864,232.77,10006806000.0,11393581000.0,378415000.0,447850000.0
포스코대우,2013,-0.0234021003251772,2.671,-18.96,6.02,1213.82,19560.91,34.02481,2.11135,0.2749,270.75,8268621927.0,17108578034.0,158871871.0,182810583.0
농심,2013,0.020197575410882074,2.671,-18.96,5.84,14532.5,259739.96,17.27163,0.96635,0.73167,46.07,2215391017.15,2086651379.29,92602716.64,171409456.71
현대백화점,2013,-0.11926530765711851,2.671,-18.96,9.95,12770.9,131381.77,12.60679,1.22544,2.45661,57.94,5600706253.0,1533735006.0,393231023.0,409977358.0
영풍,2013,-0.053081772112203884,2.671,-18.96,8.77,116825.99,1286358.45,10.84519,0.98495,0.7129,39.87,3939385518.86,3273760330.68,157524637.5,454428707.59
코오롱인더,2013,0.07715286741655913,2.671,-18.96,5.94,4007.91,70207.5,13.64801,0.77912,0.28931,142.59,4719887457.46,5261462865.87,231638696.9,293730480.6
GKL,2013,0.2162393414569379,2.671,-18.96,37.85,2224.05,6394.51,18.16506,6.31792,4.45189,42.32,562914254.29,561327447.27,191127939.31,148256186.3
쌍용양회,2013,0.500075403408234,2.671,-18.96,3.76,502.65,14140.06,13.62777,0.48444,0.26693,157.04,3074311199.09,2060729705.75,138119578.59,127658808.97
키움증권,2013,-0.16618940478625488,2.671,-18.96,4.19,1639.83,38413.48,30.79588,1.31464,2.46672,393.99,4224630300.52,188642906.22,53548138.48,52718645.38
한화테크윈,2013,-0.26192152595532225,2.671,-18.96,8.11,2493.75,32059.07,21.81454,1.69687,1.09906,101.45,3434224083.6,2629768827.62,96034911.79,219776978.74
녹십자홀딩스,2013,0.18116634799235176,2.671,-18.96,7.8,879.03,13883.28,14.16334,0.89676,0.65737,47.69,1624124362.98,938298393.23,94901865.0,64001742.61
LS산전,2013,0.003647977955566706,2.671,-18.96,12.92,3884.31,31725.12,16.9142,2.07091,0.83805,126.69,2101280444.12,2351886670.68,174925106.38,197999967.4
현대위아,2013,0.10692235450937626,2.671,-18.96,20.27,16224.25,87626.02,11.71086,2.16831,0.68933,110.29,4860454999.29,7091993969.43,529239833.68,544092715.39
영진약품,2013,-0.06847764572722126,2.671,-18.96,12.14,66.11,576.77,25.41219,2.91277,1.90522,65.29,169334043.67,156622683.05,6916529.5,16637683.88
한국타이어월드와이드,2013,0.006794489947877791,2.671,-18.96,10.34,2667.11,24536.87,8.26738,0.89865,8.62484,3.6,2353168060.71,153514281.2,119576096.07,162705379.52
하이트진로,2013,-0.1908965517241379,2.671,-18.96,5.67,1117.48,21121.27,19.7319,1.04397,0.82171,156.89,3553146711.2,1897468863.52,161051460.94,200208347.49
두산중공업,2013,-0.28180587329006956,2.671,-18.96,0.27,653.31,45374.69,54.18561,0.78017,0.19528,250.43,27725480114.75,19208173507.46,958071731.22,605630510.61
한전KPS,2013,0.35233966877848166,2.671,-18.96,26.36,3378.65,13823.66,16.2195,3.96422,2.19044,35.21,841101966.11,1125801668.8,183977848.3,181123310.66
롯데하이마트,2013,-0.08061194840633168,2.671,-18.96,8.41,5468.92,67564.36,15.9995,1.29506,0.587,72.75,2755424265.41,3519060025.78,184804201.79,175472937.81
DGB금융지주,2013,-0.04625892579944113,2.671,-18.96,8.84,1777.31,20208.2,9.28369,0.8165,0.91629,1153.21,37577822059.21,1682568250.66,339005224.22,291522519.23
한국콜마,2013,0.5677666470241602,2.671,-18.96,13.28,721.63,5845.56,37.83102,4.67021,1.88467,158.97,294944664.22,282228682.72,19678417.41,18588902.48
SKC,2013,-0.03487441516867762,2.671,-18.96,2.15,1567.57,32714.46,19.48876,0.93384,0.41886,197.46,3585799683.36,2641403172.47,124002679.87,177909179.53
CJ CGV,2013,0.04192152457038234,2.671,-18.96,3.34,607.05,17590.75,71.65802,2.47289,0.9922,190.3,1099174954.07,915929692.13,51515850.54,79794050.46
현대로템,2013,-0.2239776666564408,2.671,-18.96,8.48,1755.79,20158.77,16.40287,1.42866,0.59187,138.88,4274897191.0,3299369847.0,174448927.0,189257113.0
대웅제약,2013,0.014175141751417542,2.671,-18.96,14.06,5040.28,41305.39,15.11821,1.8448,1.29361,32.21,579012971.88,682508015.67,71371632.53,76576273.79
대한유화,2013,0.31318918142308116,2.671,-18.96,5.97,7070.94,121075.81,12.33217,0.72021,0.28831,71.54,1354531210.94,1965963555.55,17946053.93,84120297.36
롯데정밀화학,2013,-0.20980073445307323,2.671,-18.96,0.29,129.49,44026.96,344.04201,1.01188,0.87469,68.67,1900117511.44,1314058359.34,-20343626.4,62404040.6
현대그린푸드,2013,0.03961549665016029,2.671,-18.96,6.66,930.22,15275.11,18.06024,1.09983,0.93115,35.13,1922094478.0,1762796387.0,68285957.0,104177418.0
현대홈쇼핑,2013,0.018613804421023783,2.671,-18.96,18.36,16289.64,96265.93,11.4183,1.93215,2.79048,23.71,1429041783.63,799862373.43,144773901.68,201650897.9
영원무역,2013,0.259741634900466,2.671,-18.96,15.41,2513.91,19214.97,16.90594,2.21182,1.68572,34.4,1212275618.57,1108226793.5,160788045.7,140146055.99
태광산업,2013,0.20872890967922042,2.671,-18.96,4.31,68615.65,2366387.53,18.80038,0.54513,0.40881,47.75,3994992552.75,3513353200.59,168600513.62,288782546.81
락앤락,2013,-0.416819012797075,2.671,-18.96,7.5,819.51,11603.98,28.06555,1.98208,2.52129,29.53,796956601.91,501727736.3,70897914.03,70417398.36
코리안리,2013,-0.052848018199317504,2.671,-18.96,8.65,1048.69,12582.89,10.91838,0.90997,0.22766,425.18,7619993084.66,4566411900.0,164570439.09,125523971.0
동양생명,2013,-0.003362600410984462,2.671,-18.96,5.14,719.94,12804.78,15.7652,0.88639,0.36001,1234.32,18063500367.41,2619325777.42,99272143.38,95156927.1
하나투어,2013,0.00584964670450594,2.671,-18.96,19.37,2923.22,17136.88,22.13313,3.77548,2.13117,95.45,376496384.08,352655319.33,40359406.88,39171830.81
SPC삼립,2013,1.6914043776961174,2.671,-18.96,11.81,2554.59,22910.7,23.56543,2.62759,0.48719,182.77,554470820.49,1066244749.47,35897099.02,48599749.27
풍산,2013,-0.00047940406387136925,2.671,-18.96,6.17,2154.72,35339.9,13.27319,0.80928,0.26522,170.47,2684089620.81,3022001154.97,133112472.72,123034851.89
